"season","team","kicker","kicker_id","distance","wind","roof_type","fg_result"
2014,"NO","S.Graham","00-0019536",37,NA,"indoors",1
2014,"TEN","R.Succop","00-0026968",35,2,"outdoors",1
2014,"HOU","R.Bullock","00-0029421",30,2,"outdoors",1
2014,"HOU","R.Bullock","00-0029421",29,2,"outdoors",1
2014,"HOU","R.Bullock","00-0029421",49,2,"outdoors",1
2014,"IND","A.Vinatieri","00-0016919",31,12,"outdoors",1
2014,"IND","A.Vinatieri","00-0016919",23,12,"outdoors",1
2014,"JAX","J.Scobee","00-0022874",48,6,"outdoors",0
2014,"JAX","J.Scobee","00-0022874",30,6,"outdoors",1
2014,"MIA","C.Sturgis","00-0030390",43,6,"outdoors",1
2014,"JAX","J.Scobee","00-0022874",40,6,"outdoors",1
2014,"MIA","C.Sturgis","00-0030390",29,6,"outdoors",1
2014,"MIN","B.Walsh","00-0029576",56,5,"outdoors",0
2014,"MIN","B.Walsh","00-0029576",46,5,"outdoors",1
2014,"TB","P.Murray","00-0030626",54,5,"outdoors",1
2014,"TB","P.Murray","00-0030626",45,5,"outdoors",1
2014,"MIN","B.Walsh","00-0029576",38,5,"outdoors",1
2014,"CLE","B.Cundiff","00-0020972",52,20,"outdoors",1
2014,"CLE","B.Cundiff","00-0020972",33,20,"outdoors",1
2014,"CLE","B.Cundiff","00-0020972",26,20,"outdoors",1
2014,"LV","S.Janikowski","00-0019646",46,20,"outdoors",1
2014,"LV","S.Janikowski","00-0019646",38,20,"outdoors",1
2014,"PHI","C.Parkey","00-0030850",54,NA,"indoors",1
2014,"ARI","C.Catanzaro","00-0030896",28,NA,"indoors",1
2014,"PHI","C.Parkey","00-0030850",20,NA,"indoors",1
2014,"DEN","B.McManus","00-0029822",53,3,"outdoors",0
2014,"CAR","G.Gano","00-0026858",31,9,"outdoors",1
2014,"CAR","G.Gano","00-0026858",26,9,"outdoors",1
2014,"SEA","S.Hauschka","00-0025944",58,9,"outdoors",1
2014,"SEA","S.Hauschka","00-0025944",29,9,"outdoors",1
2014,"CAR","G.Gano","00-0026858",46,9,"outdoors",1
2014,"LA","G.Zuerlein","00-0029621",38,8,"outdoors",0
2014,"KC","C.Santos","00-0031203",53,8,"outdoors",1
2014,"KC","C.Santos","00-0031203",28,8,"outdoors",1
2014,"WAS","K.Forbath","00-0028787",44,NA,"indoors",1
2014,"DAL","D.Bailey","00-0028660",21,NA,"indoors",1
2014,"WAS","K.Forbath","00-0028787",40,NA,"indoors",1
2014,"DAL","D.Bailey","00-0028660",52,NA,"indoors",1
2014,"DAL","D.Bailey","00-0028660",35,NA,"indoors",0
2014,"BAL","J.Tucker","00-0029597",46,6,"outdoors",1
2014,"NE","S.Gostkowski","00-0024333",49,19,"outdoors",1
2014,"NE","S.Gostkowski","00-0024333",29,19,"outdoors",1
2014,"DEN","B.McManus","00-0029822",41,19,"outdoors",0
2014,"NE","S.Gostkowski","00-0024333",45,19,"outdoors",1
2014,"IND","A.Vinatieri","00-0016919",48,6,"outdoors",1
2014,"NYG","J.Brown","00-0021940",38,6,"outdoors",1
2014,"IND","A.Vinatieri","00-0016919",31,6,"outdoors",1
2014,"IND","A.Vinatieri","00-0016919",48,6,"outdoors",1
2014,"IND","A.Vinatieri","00-0016919",43,6,"outdoors",1
2014,"JAX","J.Scobee","00-0022874",25,3,"outdoors",1
2014,"CIN","M.Nugent","00-0023482",31,3,"outdoors",1
2014,"CAR","G.Gano","00-0026858",31,3,"outdoors",1
2014,"NYJ","N.Folk","00-0025565",39,20,"outdoors",1
2014,"KC","C.Santos","00-0031203",19,20,"outdoors",1
2014,"LV","S.Janikowski","00-0019646",48,9,"outdoors",1
2014,"SEA","S.Hauschka","00-0025944",34,9,"outdoors",1
2014,"SEA","S.Hauschka","00-0025944",46,9,"outdoors",0
2014,"LV","S.Janikowski","00-0019646",51,9,"outdoors",0
2014,"SEA","S.Hauschka","00-0025944",30,9,"outdoors",1
2014,"SEA","S.Hauschka","00-0025944",40,9,"outdoors",1
2014,"PHI","C.Parkey","00-0030850",45,NA,"indoors",1
2014,"HOU","R.Bullock","00-0029421",39,NA,"indoors",0
2014,"MIA","C.Sturgis","00-0030390",26,16,"outdoors",1
2014,"MIA","C.Sturgis","00-0030390",25,16,"outdoors",1
2014,"MIA","C.Sturgis","00-0030390",45,16,"outdoors",0
2014,"MIA","C.Sturgis","00-0030390",23,16,"outdoors",1
2014,"SF","P.Dawson","00-0004091",34,8,"outdoors",1
2014,"LA","G.Zuerlein","00-0029621",37,8,"outdoors",1
2014,"SF","P.Dawson","00-0004091",55,8,"outdoors",0
2014,"LA","G.Zuerlein","00-0029621",39,8,"outdoors",1
2014,"TB","P.Murray","00-0030626",31,8,"outdoors",0
2014,"CLE","B.Cundiff","00-0020972",49,8,"outdoors",1
2014,"TB","P.Murray","00-0030626",55,8,"outdoors",0
2014,"CLE","B.Cundiff","00-0020972",29,8,"outdoors",1
2014,"TB","P.Murray","00-0030626",40,8,"outdoors",1
2014,"CLE","B.Cundiff","00-0020972",43,8,"outdoors",1
2014,"WAS","K.Forbath","00-0028787",36,10,"outdoors",1
2014,"WAS","K.Forbath","00-0028787",26,10,"outdoors",1
2014,"TB","P.Murray","00-0030626",51,5,"outdoors",1
2014,"ATL","M.Bryant","00-0020578",37,5,"outdoors",1
2014,"ATL","M.Bryant","00-0020578",43,5,"outdoors",1
2014,"ATL","M.Bryant","00-0020578",44,5,"outdoors",1
2014,"ATL","M.Bryant","00-0020578",33,5,"outdoors",1
2014,"PHI","C.Parkey","00-0030850",39,5,"outdoors",1
2014,"GB","M.Crosby","00-0025580",20,5,"outdoors",1
2014,"GB","M.Crosby","00-0025580",52,5,"outdoors",1
2014,"CIN","M.Nugent","00-0023482",43,17,"outdoors",1
2014,"CLE","B.Cundiff","00-0020972",32,17,"outdoors",1
2014,"CLE","B.Cundiff","00-0020972",44,17,"outdoors",0
2014,"DAL","D.Bailey","00-0028660",54,3,"outdoors",1
2014,"DAL","D.Bailey","00-0028660",48,3,"outdoors",0
2014,"LV","S.Janikowski","00-0019646",41,6,"outdoors",1
2014,"DEN","B.McManus","00-0029822",20,6,"outdoors",1
2014,"DEN","B.McManus","00-0029822",28,6,"outdoors",1
2014,"KC","C.Santos","00-0031203",36,10,"outdoors",1
2014,"BUF","D.Carpenter","00-0026003",26,10,"outdoors",1
2014,"BUF","D.Carpenter","00-0026003",21,10,"outdoors",1
2014,"DET","M.Prater","00-0023853",26,NA,"indoors",1
2014,"MIA","C.Sturgis","00-0030390",23,NA,"indoors",1
2014,"MIA","C.Sturgis","00-0030390",50,NA,"indoors",1
2014,"DET","M.Prater","00-0023853",42,NA,"indoors",0
2014,"DET","M.Prater","00-0023853",50,NA,"indoors",1
2014,"MIA","C.Sturgis","00-0030390",20,NA,"indoors",1
2014,"NYG","J.Brown","00-0021940",41,0,"outdoors",1
2014,"SEA","S.Hauschka","00-0025944",28,0,"outdoors",1
2014,"NYJ","N.Folk","00-0025565",23,8,"outdoors",1
2014,"NYJ","N.Folk","00-0025565",45,8,"outdoors",0
2014,"PIT","S.Suisham","00-0023001",53,8,"outdoors",1
2014,"NYJ","N.Folk","00-0025565",30,8,"outdoors",1
2014,"PIT","S.Suisham","00-0023001",23,8,"outdoors",0
2014,"PIT","S.Suisham","00-0023001",27,8,"outdoors",1
2014,"NO","S.Graham","00-0019536",40,NA,"indoors",1
2014,"SF","P.Dawson","00-0004091",45,NA,"indoors",1
2014,"SF","P.Dawson","00-0004091",35,NA,"indoors",1
2014,"ARI","C.Catanzaro","00-0030896",43,NA,"indoors",1
2014,"ARI","C.Catanzaro","00-0030896",53,NA,"indoors",0
2014,"CAR","G.Gano","00-0026858",23,3,"outdoors",1
2014,"ATL","M.Bryant","00-0020578",34,3,"outdoors",1
2014,"ATL","M.Bryant","00-0020578",42,3,"outdoors",1
2014,"ATL","M.Bryant","00-0020578",26,3,"outdoors",1
2014,"ATL","M.Bryant","00-0020578",44,3,"outdoors",1
2014,"CAR","G.Gano","00-0026858",46,3,"outdoors",0
2014,"CAR","G.Gano","00-0026858",63,3,"outdoors",0
2014,"MIA","C.Sturgis","00-0030390",38,4,"outdoors",1
2014,"BUF","D.Carpenter","00-0026003",33,4,"outdoors",1
2014,"BUF","D.Carpenter","00-0026003",21,4,"outdoors",1
2014,"BUF","D.Carpenter","00-0026003",46,4,"outdoors",1
2014,"BUF","D.Carpenter","00-0026003",47,4,"outdoors",0
2014,"MIA","C.Sturgis","00-0030390",32,4,"outdoors",1
2014,"NO","S.Graham","00-0019536",31,NA,"indoors",1
2014,"CIN","M.Nugent","00-0023482",22,NA,"indoors",1
2014,"CIN","M.Nugent","00-0023482",42,NA,"indoors",1
2014,"LA","G.Zuerlein","00-0029621",37,NA,"indoors",1
2014,"LA","G.Zuerlein","00-0029621",29,NA,"indoors",1
2014,"LA","G.Zuerlein","00-0029621",22,NA,"indoors",1
2014,"LA","G.Zuerlein","00-0029621",55,NA,"indoors",1
2014,"LA","G.Zuerlein","00-0029621",53,NA,"indoors",1
2014,"DET","M.Prater","00-0023853",50,NA,"indoors",1
2014,"DET","M.Prater","00-0023853",28,NA,"indoors",1
2014,"CLE","B.Cundiff","00-0020972",38,9,"outdoors",0
2014,"HOU","R.Bullock","00-0029421",52,9,"outdoors",0
2014,"HOU","R.Bullock","00-0029421",46,9,"outdoors",1
2014,"HOU","R.Bullock","00-0029421",37,9,"outdoors",1
2014,"HOU","R.Bullock","00-0029421",50,9,"outdoors",1
2014,"MIN","B.Walsh","00-0029576",50,12,"outdoors",1
2014,"CHI","R.Gould","00-0023252",47,12,"outdoors",0
2014,"MIN","B.Walsh","00-0029576",38,12,"outdoors",0
2014,"MIN","B.Walsh","00-0029576",26,12,"outdoors",1
2014,"IND","A.Vinatieri","00-0016919",31,NA,"indoors",1
2014,"IND","A.Vinatieri","00-0016919",53,NA,"indoors",1
2014,"LV","S.Janikowski","00-0019646",42,13,"outdoors",1
2014,"LAC","N.Novak","00-0023096",23,13,"outdoors",1
2014,"LAC","N.Novak","00-0023096",48,13,"outdoors",0
2014,"LAC","N.Novak","00-0023096",52,13,"outdoors",1
2014,"LV","S.Janikowski","00-0019646",25,13,"outdoors",1
2014,"GB","M.Crosby","00-0025580",27,13,"outdoors",1
2014,"PHI","C.Parkey","00-0030850",33,13,"outdoors",1
2014,"PHI","C.Parkey","00-0030850",33,13,"outdoors",1
2014,"GB","M.Crosby","00-0025580",33,13,"outdoors",1
2014,"GB","M.Crosby","00-0025580",50,13,"outdoors",0
2014,"PIT","S.Suisham","00-0023001",49,9,"outdoors",1
2014,"PIT","S.Suisham","00-0023001",23,9,"outdoors",1
2014,"TEN","R.Succop","00-0026968",20,9,"outdoors",1
2014,"SEA","S.Hauschka","00-0025944",24,8,"outdoors",1
2014,"SEA","S.Hauschka","00-0025944",27,8,"outdoors",1
2014,"KC","C.Santos","00-0031203",23,8,"outdoors",1
2014,"SF","P.Dawson","00-0004091",31,0,"outdoors",1
2014,"SF","P.Dawson","00-0004091",37,0,"outdoors",1
2014,"SF","P.Dawson","00-0004091",44,0,"outdoors",1
2014,"NYG","J.Brown","00-0021940",43,0,"outdoors",1
2014,"TB","P.Murray","00-0030626",32,6,"outdoors",1
2014,"WAS","K.Forbath","00-0028787",47,6,"outdoors",0
2014,"TB","P.Murray","00-0030626",38,6,"outdoors",1
2014,"WAS","K.Forbath","00-0028787",50,6,"outdoors",0
2014,"SEA","S.Hauschka","00-0025944",27,10,"outdoors",1
2014,"ARI","C.Catanzaro","00-0030896",49,10,"outdoors",0
2014,"SEA","S.Hauschka","00-0025944",32,10,"outdoors",1
2014,"SEA","S.Hauschka","00-0025944",52,10,"outdoors",1
2014,"SEA","S.Hauschka","00-0025944",49,10,"outdoors",0
2014,"ARI","C.Catanzaro","00-0030896",23,10,"outdoors",1
2014,"SEA","S.Hauschka","00-0025944",40,10,"outdoors",1
2014,"NO","S.Graham","00-0019536",20,NA,"indoors",1
2014,"BAL","J.Tucker","00-0029597",31,NA,"indoors",1
2014,"BAL","J.Tucker","00-0029597",55,NA,"indoors",1
2014,"NO","S.Graham","00-0019536",34,NA,"indoors",1
2014,"HOU","R.Bullock","00-0029421",36,NA,"indoors",1
2014,"HOU","R.Bullock","00-0029421",25,NA,"indoors",1
2014,"CIN","M.Nugent","00-0023482",31,NA,"indoors",1
2014,"CIN","M.Nugent","00-0023482",49,NA,"indoors",1
2014,"CLE","B.Cundiff","00-0020972",33,NA,"indoors",1
2014,"CLE","B.Cundiff","00-0020972",37,NA,"indoors",1
2014,"CLE","B.Cundiff","00-0020972",60,NA,"indoors",0
2014,"CLE","B.Cundiff","00-0020972",32,NA,"indoors",1
2014,"ATL","M.Bryant","00-0020578",53,NA,"indoors",1
2014,"CLE","B.Cundiff","00-0020972",37,NA,"indoors",1
2014,"DAL","D.Bailey","00-0028660",38,2,"outdoors",1
2014,"DET","M.Prater","00-0023853",48,7,"outdoors",1
2014,"DET","M.Prater","00-0023853",20,7,"outdoors",1
2014,"DET","M.Prater","00-0023853",53,7,"outdoors",0
2014,"NE","S.Gostkowski","00-0024333",35,7,"outdoors",1
2014,"NE","S.Gostkowski","00-0024333",43,7,"outdoors",1
2014,"DET","M.Prater","00-0023853",49,7,"outdoors",1
2014,"MIN","B.Walsh","00-0029576",39,0,"outdoors",1
2014,"MIN","B.Walsh","00-0029576",51,0,"outdoors",1
2014,"GB","M.Crosby","00-0025580",48,0,"outdoors",1
2014,"IND","A.Vinatieri","00-0016919",46,NA,"indoors",1
2014,"JAX","J.Scobee","00-0022874",28,NA,"indoors",1
2014,"IND","A.Vinatieri","00-0016919",20,NA,"indoors",1
2014,"IND","A.Vinatieri","00-0016919",32,NA,"indoors",1
2014,"KC","C.Santos","00-0031203",24,6,"outdoors",1
2014,"LV","S.Janikowski","00-0019646",40,6,"outdoors",1
2014,"KC","C.Santos","00-0031203",25,6,"outdoors",1
2014,"DEN","B.McManus","00-0029822",38,6,"outdoors",1
2014,"DEN","B.McManus","00-0029822",33,6,"outdoors",0
2014,"NYJ","N.Folk","00-0025565",27,NA,"indoors",1
2014,"BUF","D.Carpenter","00-0026003",53,NA,"indoors",1
2014,"LAC","N.Novak","00-0023096",23,5,"outdoors",1
2014,"LA","G.Zuerlein","00-0029621",22,5,"outdoors",1
2014,"LAC","N.Novak","00-0023096",48,5,"outdoors",1
2014,"CHI","R.Gould","00-0023252",54,12,"outdoors",0
2014,"TB","P.Murray","00-0030626",32,12,"outdoors",1
2014,"TB","P.Murray","00-0030626",39,12,"outdoors",1
2014,"PHI","C.Parkey","00-0030850",36,7,"outdoors",1
2014,"PHI","C.Parkey","00-0030850",26,7,"outdoors",1
2014,"TEN","R.Succop","00-0026968",20,7,"outdoors",1
2014,"PHI","C.Parkey","00-0030850",49,7,"outdoors",0
2014,"PHI","C.Parkey","00-0030850",35,7,"outdoors",1
2014,"PHI","C.Parkey","00-0030850",30,7,"outdoors",1
2014,"PHI","C.Parkey","00-0030850",50,7,"outdoors",1
2014,"SF","P.Dawson","00-0004091",41,9,"outdoors",1
2014,"WAS","K.Forbath","00-0028787",27,9,"outdoors",1
2014,"WAS","K.Forbath","00-0028787",46,9,"outdoors",1
2014,"ATL","M.Bryant","00-0020578",20,NA,"indoors",1
2014,"ARI","C.Catanzaro","00-0030896",44,NA,"indoors",1
2014,"ATL","M.Bryant","00-0020578",23,NA,"indoors",1
2014,"ATL","M.Bryant","00-0020578",21,NA,"indoors",1
2014,"ATL","M.Bryant","00-0020578",45,NA,"indoors",1
2014,"ATL","M.Bryant","00-0020578",28,NA,"indoors",1
2014,"CAR","G.Gano","00-0026858",30,17,"outdoors",1
2014,"CAR","G.Gano","00-0026858",35,17,"outdoors",1
2014,"MIN","B.Walsh","00-0029576",39,17,"outdoors",1
2014,"DET","M.Prater","00-0023853",46,NA,"indoors",1
2014,"CHI","R.Gould","00-0023252",35,NA,"indoors",1
2014,"DET","M.Prater","00-0023853",40,NA,"indoors",1
2014,"TB","P.Murray","00-0030626",32,7,"outdoors",1
2014,"TB","P.Murray","00-0030626",42,7,"outdoors",1
2014,"CLE","B.Cundiff","00-0020972",22,17,"outdoors",1
2014,"CLE","B.Cundiff","00-0020972",37,17,"outdoors",0
2014,"BUF","D.Carpenter","00-0026003",53,17,"outdoors",0
2014,"BUF","D.Carpenter","00-0026003",49,17,"outdoors",1
2014,"BUF","D.Carpenter","00-0026003",34,17,"outdoors",1
2014,"BUF","D.Carpenter","00-0026003",34,17,"outdoors",1
2014,"BUF","D.Carpenter","00-0026003",35,17,"outdoors",1
2014,"DEN","C.Barth","00-0026138",22,18,"outdoors",1
2014,"DEN","C.Barth","00-0026138",24,18,"outdoors",1
2014,"KC","C.Santos","00-0031203",39,18,"outdoors",1
2014,"DEN","C.Barth","00-0026138",30,18,"outdoors",1
2014,"DEN","C.Barth","00-0026138",33,18,"outdoors",1
2014,"DEN","C.Barth","00-0026138",37,18,"outdoors",1
2014,"MIA","C.Sturgis","00-0030390",43,6,"outdoors",0
2014,"NYJ","N.Folk","00-0025565",40,6,"outdoors",1
2014,"NYJ","N.Folk","00-0025565",48,6,"outdoors",0
2014,"MIA","C.Sturgis","00-0030390",43,6,"outdoors",1
2014,"MIA","C.Sturgis","00-0030390",44,6,"outdoors",1
2014,"NYJ","N.Folk","00-0025565",45,6,"outdoors",1
2014,"NYJ","N.Folk","00-0025565",45,6,"outdoors",0
2014,"MIA","C.Sturgis","00-0030390",26,6,"outdoors",1
2014,"GB","M.Crosby","00-0025580",32,14,"outdoors",1
2014,"GB","M.Crosby","00-0025580",35,14,"outdoors",1
2014,"GB","M.Crosby","00-0025580",33,14,"outdoors",1
2014,"GB","M.Crosby","00-0025580",40,14,"outdoors",0
2014,"GB","M.Crosby","00-0025580",28,14,"outdoors",1
2014,"NE","S.Gostkowski","00-0024333",47,14,"outdoors",0
2014,"PIT","S.Suisham","00-0023001",49,15,"outdoors",1
2014,"PIT","S.Suisham","00-0023001",31,15,"outdoors",1
2014,"PIT","S.Suisham","00-0023001",54,15,"outdoors",0
2014,"PIT","S.Suisham","00-0023001",47,15,"outdoors",1
2014,"JAX","J.Scobee","00-0022874",28,5,"outdoors",1
2014,"NYG","J.Brown","00-0021940",43,5,"outdoors",0
2014,"NYG","J.Brown","00-0021940",33,5,"outdoors",1
2014,"JAX","J.Scobee","00-0022874",43,5,"outdoors",1
2014,"LA","G.Zuerlein","00-0029621",38,NA,"indoors",1
2014,"PHI","C.Parkey","00-0030850",31,NA,"indoors",1
2014,"PHI","C.Parkey","00-0030850",22,NA,"indoors",1
2014,"PHI","C.Parkey","00-0030850",26,NA,"indoors",1
2014,"DAL","D.Bailey","00-0028660",28,NA,"indoors",1
2014,"PHI","C.Parkey","00-0030850",25,NA,"indoors",1
2014,"BAL","J.Tucker","00-0029597",33,8,"outdoors",1
2014,"BAL","J.Tucker","00-0029597",21,8,"outdoors",1
2014,"BAL","J.Tucker","00-0029597",29,8,"outdoors",1
2014,"LAC","N.Novak","00-0023096",52,8,"outdoors",1
2014,"LAC","N.Novak","00-0023096",26,8,"outdoors",1
2014,"BAL","J.Tucker","00-0029597",31,8,"outdoors",1
2014,"SEA","S.Hauschka","00-0025944",21,0,"outdoors",1
2014,"SEA","S.Hauschka","00-0025944",36,0,"outdoors",1
2014,"SEA","S.Hauschka","00-0025944",35,0,"outdoors",1
2014,"SF","P.Dawson","00-0004091",40,0,"outdoors",1
2014,"SEA","S.Hauschka","00-0025944",46,0,"outdoors",1
2014,"HOU","R.Bullock","00-0029421",37,NA,"indoors",1
2014,"HOU","R.Bullock","00-0029421",43,NA,"indoors",0
2014,"WAS","K.Forbath","00-0028787",25,NA,"indoors",1
2014,"WAS","K.Forbath","00-0028787",29,NA,"indoors",1
2014,"GB","M.Crosby","00-0025580",38,0,"outdoors",1
2014,"ATL","M.Bryant","00-0020578",53,0,"outdoors",0
2014,"ATL","M.Bryant","00-0020578",50,0,"outdoors",1
2014,"GB","M.Crosby","00-0025580",33,0,"outdoors",1
2014,"GB","M.Crosby","00-0025580",53,0,"outdoors",1
2014,"MIA","C.Sturgis","00-0030390",46,10,"outdoors",1
2014,"MIA","C.Sturgis","00-0030390",34,10,"outdoors",1
2014,"BUF","D.Carpenter","00-0026003",44,3,"outdoors",1
2014,"DEN","C.Barth","00-0026138",50,3,"outdoors",1
2014,"CAR","G.Gano","00-0026858",37,NA,"indoors",1
2014,"NO","S.Graham","00-0019536",37,NA,"indoors",1
2014,"NO","S.Graham","00-0019536",42,NA,"indoors",0
2014,"CAR","G.Gano","00-0026858",41,NA,"indoors",1
2014,"DAL","D.Bailey","00-0028660",35,5,"outdoors",1
2014,"DAL","D.Bailey","00-0028660",27,5,"outdoors",1
2014,"HOU","R.Bullock","00-0029421",44,15,"outdoors",1
2014,"JAX","J.Scobee","00-0022874",33,15,"outdoors",1
2014,"JAX","J.Scobee","00-0022874",37,15,"outdoors",1
2014,"HOU","R.Bullock","00-0029421",44,15,"outdoors",1
2014,"CLE","B.Cundiff","00-0020972",40,10,"outdoors",0
2014,"IND","A.Vinatieri","00-0016919",51,10,"outdoors",1
2014,"IND","A.Vinatieri","00-0016919",33,10,"outdoors",1
2014,"CLE","B.Cundiff","00-0020972",39,10,"outdoors",1
2014,"ARI","C.Catanzaro","00-0030896",44,NA,"indoors",1
2014,"ARI","C.Catanzaro","00-0030896",33,NA,"indoors",1
2014,"ARI","C.Catanzaro","00-0030896",36,NA,"indoors",0
2014,"ARI","C.Catanzaro","00-0030896",39,NA,"indoors",1
2014,"ARI","C.Catanzaro","00-0030896",34,NA,"indoors",0
2014,"NE","S.Gostkowski","00-0024333",22,7,"outdoors",1
2014,"NE","S.Gostkowski","00-0024333",22,7,"outdoors",1
2014,"NE","S.Gostkowski","00-0024333",38,7,"outdoors",1
2014,"NYG","J.Brown","00-0021940",20,6,"outdoors",1
2014,"TEN","R.Succop","00-0026968",42,6,"outdoors",0
2014,"NYG","J.Brown","00-0021940",19,6,"outdoors",1
2014,"NYG","J.Brown","00-0021940",36,6,"outdoors",1
2014,"NYG","J.Brown","00-0021940",52,6,"outdoors",1
2014,"NYG","J.Brown","00-0021940",42,6,"outdoors",1
2014,"NYJ","N.Folk","00-0025565",36,17,"outdoors",1
2014,"NYJ","N.Folk","00-0025565",33,17,"outdoors",1
2014,"NYJ","N.Folk","00-0025565",22,17,"outdoors",1
2014,"MIN","B.Walsh","00-0029576",39,17,"outdoors",0
2014,"NYJ","N.Folk","00-0025565",24,17,"outdoors",1
2014,"MIN","B.Walsh","00-0029576",20,17,"outdoors",1
2014,"NYJ","N.Folk","00-0025565",44,17,"outdoors",1
2014,"MIN","B.Walsh","00-0029576",56,17,"outdoors",0
2014,"PIT","S.Suisham","00-0023001",22,8,"outdoors",1
2014,"PIT","S.Suisham","00-0023001",44,8,"outdoors",1
2014,"SEA","S.Hauschka","00-0025944",44,15,"outdoors",1
2014,"LV","S.Janikowski","00-0019646",57,0,"outdoors",1
2014,"SF","P.Dawson","00-0004091",52,0,"outdoors",1
2014,"SF","P.Dawson","00-0004091",20,0,"outdoors",1
2014,"SF","P.Dawson","00-0004091",47,0,"outdoors",0
2014,"LA","G.Zuerlein","00-0029621",28,8,"outdoors",0
2014,"LA","G.Zuerlein","00-0029621",38,8,"outdoors",0
2014,"LA","G.Zuerlein","00-0029621",34,8,"outdoors",1
2014,"TB","P.Murray","00-0030626",54,NA,"indoors",1
2014,"DET","M.Prater","00-0023853",46,NA,"indoors",1
2014,"DET","M.Prater","00-0023853",23,NA,"indoors",1
2014,"LA","G.Zuerlein","00-0029621",24,NA,"indoors",1
2014,"ARI","C.Catanzaro","00-0030896",23,NA,"indoors",1
2014,"ARI","C.Catanzaro","00-0030896",44,NA,"indoors",1
2014,"ARI","C.Catanzaro","00-0030896",51,NA,"indoors",1
2014,"ARI","C.Catanzaro","00-0030896",46,NA,"indoors",1
2014,"LA","G.Zuerlein","00-0029621",19,NA,"indoors",1
2014,"CIN","M.Nugent","00-0023482",44,7,"outdoors",1
2014,"CIN","M.Nugent","00-0023482",44,7,"outdoors",1
2014,"CIN","M.Nugent","00-0023482",34,7,"outdoors",1
2014,"PHI","C.Parkey","00-0030850",47,9,"outdoors",1
2014,"PHI","C.Parkey","00-0030850",43,9,"outdoors",1
2014,"DAL","D.Bailey","00-0028660",49,9,"outdoors",1
2014,"DEN","C.Barth","00-0026138",19,6,"outdoors",1
2014,"DEN","C.Barth","00-0026138",26,6,"outdoors",1
2014,"LAC","N.Novak","00-0023096",46,6,"outdoors",0
2014,"DEN","C.Barth","00-0026138",19,6,"outdoors",1
2014,"LAC","N.Novak","00-0023096",30,6,"outdoors",1
2014,"LAC","N.Novak","00-0023096",37,6,"outdoors",0
2014,"DEN","C.Barth","00-0026138",49,6,"outdoors",1
2014,"DEN","C.Barth","00-0026138",44,6,"outdoors",1
2014,"GB","M.Crosby","00-0025580",45,10,"outdoors",1
2014,"BUF","D.Carpenter","00-0026003",27,10,"outdoors",1
2014,"GB","M.Crosby","00-0025580",53,10,"outdoors",0
2014,"BUF","D.Carpenter","00-0026003",51,10,"outdoors",1
2014,"BUF","D.Carpenter","00-0026003",35,10,"outdoors",1
2014,"BUF","D.Carpenter","00-0026003",48,10,"outdoors",1
2014,"GB","M.Crosby","00-0025580",34,10,"outdoors",1
2014,"HOU","R.Bullock","00-0029421",53,NA,"indoors",1
2014,"IND","A.Vinatieri","00-0016919",29,NA,"indoors",1
2014,"JAX","J.Scobee","00-0022874",53,3,"outdoors",1
2014,"JAX","J.Scobee","00-0022874",45,3,"outdoors",1
2014,"JAX","J.Scobee","00-0022874",53,3,"outdoors",1
2014,"JAX","J.Scobee","00-0022874",42,3,"outdoors",0
2014,"BAL","J.Tucker","00-0029597",22,3,"outdoors",1
2014,"BAL","J.Tucker","00-0029597",54,3,"outdoors",0
2014,"JAX","J.Scobee","00-0022874",45,3,"outdoors",1
2014,"BAL","J.Tucker","00-0029597",54,3,"outdoors",0
2014,"BAL","J.Tucker","00-0029597",33,3,"outdoors",1
2014,"MIA","C.Sturgis","00-0030390",41,9,"outdoors",0
